pair,signal_time,signal_regime,threshold_bps,cost_bps,entry_exec_time,exit_exec_time,holding_minutes,long_exchange,short_exchange,gross_price_pnl_bps,funding_pnl_bps,gross_pnl_bps,net_pnl_bps,mae_bps,mfe_bps,execution_model,status,fold_id,oos_kind,parameters_frozen
bitget/hyperliquid,2026-06-22 11:00:00+00:00,TRANSIENT_DISLOCATION,100.0,20.0,2026-06-22 11:15:00+00:00,2026-06-22 11:30:00+00:00,15.0,hyperliquid,bitget,12.615845246268798,0.0,12.615845246268798,-7.3841547537312024,13.640960571743577,13.640960571743577,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-06-22 23:45:00+00:00,TRANSIENT_DISLOCATION,100.0,20.0,2026-06-23 00:00:00+00:00,2026-06-23 03:15:00+00:00,195.0,hyperliquid,bitget,8.028770047477929,-12.974758,-4.945987952522071,-24.94598795252207,-32.64076850859055,7.507990961964639,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-06-22 11:00:00+00:00,TRANSIENT_DISLOCATION,100.0,40.0,2026-06-22 11:15:00+00:00,2026-06-22 11:30:00+00:00,15.0,hyperliquid,bitget,12.615845246268798,0.0,12.615845246268798,-27.384154753731202,13.640960571743577,13.640960571743577,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-06-22 23:45:00+00:00,TRANSIENT_DISLOCATION,100.0,40.0,2026-06-23 00:00:00+00:00,2026-06-23 03:15:00+00:00,195.0,hyperliquid,bitget,8.028770047477929,-12.974758,-4.945987952522071,-44.945987952522074,-32.64076850859055,7.507990961964639,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-06-22 11:00:00+00:00,TRANSIENT_DISLOCATION,100.0,80.0,2026-06-22 11:15:00+00:00,2026-06-22 11:30:00+00:00,15.0,hyperliquid,bitget,12.615845246268798,0.0,12.615845246268798,-67.3841547537312,13.640960571743577,13.640960571743577,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-06-22 23:45:00+00:00,TRANSIENT_DISLOCATION,100.0,80.0,2026-06-23 00:00:00+00:00,2026-06-23 03:15:00+00:00,195.0,hyperliquid,bitget,8.028770047477929,-12.974758,-4.945987952522071,-84.94598795252207,-32.64076850859055,7.507990961964639,NEXT_BAR_OPEN_PROXY,REALIZED,3,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-06-28 00:45:00+00:00,TRANSIENT_DISLOCATION,100.0,20.0,2026-06-28 01:00:00+00:00,2026-06-28 05:45:00+00:00,285.0,bitget,gate,23.204906180163132,0.0,23.204906180163132,3.204906180163132,-17.65739287689083,23.204906180163132,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-06-28 00:45:00+00:00,TRANSIENT_DISLOCATION,100.0,40.0,2026-06-28 01:00:00+00:00,2026-06-28 05:45:00+00:00,285.0,bitget,gate,23.204906180163132,0.0,23.204906180163132,-16.795093819836868,-17.65739287689083,23.204906180163132,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-06-28 00:45:00+00:00,TRANSIENT_DISLOCATION,100.0,80.0,2026-06-28 01:00:00+00:00,2026-06-28 05:45:00+00:00,285.0,bitget,gate,23.204906180163132,0.0,23.204906180163132,-56.795093819836865,-17.65739287689083,23.204906180163132,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-28 07:45:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-06-28 08:00:00+00:00,2026-06-28 08:30:00+00:00,30.0,hyperliquid,gate,6.995722940070781,0.7853569999999999,7.78107994007078,-12.21892005992922,-6.141992232606697,6.995722940070781,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-28 07:45:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-06-28 08:00:00+00:00,2026-06-28 08:30:00+00:00,30.0,hyperliquid,gate,6.995722940070781,0.7853569999999999,7.78107994007078,-32.21892005992922,-6.141992232606697,6.995722940070781,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-28 07:45:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-06-28 08:00:00+00:00,2026-06-28 08:30:00+00:00,30.0,hyperliquid,gate,6.995722940070781,0.7853569999999999,7.78107994007078,-72.21892005992922,-6.141992232606697,6.995722940070781,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:00:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-06-29 02:15:00+00:00,2026-06-29 02:30:00+00:00,15.0,okx,gate,8.224927139925953,0.0,8.224927139925953,-11.775072860074047,8.224927139925953,8.224927139925953,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:30:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-06-29 02:45:00+00:00,2026-06-29 06:15:00+00:00,210.0,okx,gate,12.858782415918757,0.0,12.858782415918757,-7.141217584081243,-79.26351339485494,12.858782415918757,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:00:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-06-29 02:15:00+00:00,2026-06-29 02:30:00+00:00,15.0,okx,gate,8.224927139925953,0.0,8.224927139925953,-31.775072860074047,8.224927139925953,8.224927139925953,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:30:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-06-29 02:45:00+00:00,2026-06-29 06:15:00+00:00,210.0,okx,gate,12.858782415918757,0.0,12.858782415918757,-27.141217584081243,-79.26351339485494,12.858782415918757,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:00:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-06-29 02:15:00+00:00,2026-06-29 02:30:00+00:00,15.0,okx,gate,8.224927139925953,0.0,8.224927139925953,-71.77507286007405,8.224927139925953,8.224927139925953,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-06-29 02:30:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-06-29 02:45:00+00:00,2026-06-29 06:15:00+00:00,210.0,okx,gate,12.858782415918757,0.0,12.858782415918757,-67.14121758408125,-79.26351339485494,12.858782415918757,NEXT_BAR_OPEN_PROXY,REALIZED,6,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-29 13:45:00+00:00,NORMAL,100.0,20.0,2026-06-29 14:00:00+00:00,2026-06-30 04:00:00+00:00,840.0,binance,gate,69.52606151246377,12.590800000000002,82.11686151246377,62.11686151246377,-24.80169569960111,70.43902940705004,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-30 06:15:00+00:00,NORMAL,100.0,20.0,2026-06-30 06:30:00+00:00,2026-06-30 06:45:00+00:00,15.0,binance,gate,48.41522636747197,0.0,48.41522636747197,28.415226367471973,48.4218950006754,48.4218950006754,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 02:00:00+00:00,NORMAL,100.0,20.0,2026-07-01 02:15:00+00:00,2026-07-01 02:45:00+00:00,30.0,binance,gate,30.17243147920068,0.0,30.17243147920068,10.172431479200679,-10.200122400390033,31.02217291502063,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 03:00:00+00:00,NORMAL,100.0,20.0,2026-07-01 03:15:00+00:00,2026-07-01 04:30:00+00:00,75.0,binance,gate,17.933247815873354,0.0,17.933247815873354,-2.0667521841266456,-5.5068002299185626,15.86743290169279,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-29 13:45:00+00:00,NORMAL,100.0,40.0,2026-06-29 14:00:00+00:00,2026-06-30 04:00:00+00:00,840.0,binance,gate,69.52606151246377,12.590800000000002,82.11686151246377,42.11686151246377,-24.80169569960111,70.43902940705004,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-30 06:15:00+00:00,NORMAL,100.0,40.0,2026-06-30 06:30:00+00:00,2026-06-30 06:45:00+00:00,15.0,binance,gate,48.41522636747197,0.0,48.41522636747197,8.415226367471973,48.4218950006754,48.4218950006754,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 02:00:00+00:00,NORMAL,100.0,40.0,2026-07-01 02:15:00+00:00,2026-07-01 02:45:00+00:00,30.0,binance,gate,30.17243147920068,0.0,30.17243147920068,-9.827568520799321,-10.200122400390033,31.02217291502063,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 03:00:00+00:00,NORMAL,100.0,40.0,2026-07-01 03:15:00+00:00,2026-07-01 04:30:00+00:00,75.0,binance,gate,17.933247815873354,0.0,17.933247815873354,-22.066752184126646,-5.5068002299185626,15.86743290169279,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-29 13:45:00+00:00,NORMAL,100.0,80.0,2026-06-29 14:00:00+00:00,2026-06-30 04:00:00+00:00,840.0,binance,gate,69.52606151246377,12.590800000000002,82.11686151246377,2.116861512463771,-24.80169569960111,70.43902940705004,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-06-30 06:15:00+00:00,NORMAL,100.0,80.0,2026-06-30 06:30:00+00:00,2026-06-30 06:45:00+00:00,15.0,binance,gate,48.41522636747197,0.0,48.41522636747197,-31.584773632528027,48.4218950006754,48.4218950006754,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 02:00:00+00:00,NORMAL,100.0,80.0,2026-07-01 02:15:00+00:00,2026-07-01 02:45:00+00:00,30.0,binance,gate,30.17243147920068,0.0,30.17243147920068,-49.82756852079932,-10.200122400390033,31.02217291502063,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 03:00:00+00:00,NORMAL,100.0,80.0,2026-07-01 03:15:00+00:00,2026-07-01 04:30:00+00:00,75.0,binance,gate,17.933247815873354,0.0,17.933247815873354,-62.06675218412664,-5.5068002299185626,15.86743290169279,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-29 20:45:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-06-29 21:00:00+00:00,2026-06-29 22:15:00+00:00,75.0,hyperliquid,gate,15.272828360730628,0.9104300000000002,16.18325836073063,-3.8167416392693703,-6.671628931581575,15.272828360730628,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-01 08:00:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-07-01 08:15:00+00:00,2026-07-01 09:15:00+00:00,60.0,hyperliquid,gate,0.8898530852696762,-2.108043,-1.2181899147303237,-21.218189914730324,-10.621454819377263,5.6645492570794875,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-29 20:45:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-06-29 21:00:00+00:00,2026-06-29 22:15:00+00:00,75.0,hyperliquid,gate,15.272828360730628,0.9104300000000002,16.18325836073063,-23.81674163926937,-6.671628931581575,15.272828360730628,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-01 08:00:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-07-01 08:15:00+00:00,2026-07-01 09:15:00+00:00,60.0,hyperliquid,gate,0.8898530852696762,-2.108043,-1.2181899147303237,-41.218189914730324,-10.621454819377263,5.6645492570794875,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-06-29 20:45:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-06-29 21:00:00+00:00,2026-06-29 22:15:00+00:00,75.0,hyperliquid,gate,15.272828360730628,0.9104300000000002,16.18325836073063,-63.81674163926937,-6.671628931581575,15.272828360730628,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-01 08:00:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-07-01 08:15:00+00:00,2026-07-01 09:15:00+00:00,60.0,hyperliquid,gate,0.8898530852696762,-2.108043,-1.2181899147303237,-81.21818991473032,-10.621454819377263,5.6645492570794875,NEXT_BAR_OPEN_PROXY,REALIZED,7,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 11:00:00+00:00,NORMAL,100.0,20.0,2026-07-01 11:15:00+00:00,2026-07-02 00:00:00+00:00,765.0,binance,gate,50.85240219762199,20.919199999999996,71.77160219762199,51.77160219762199,-26.85168735000465,53.18132503539741,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 00:15:00+00:00,NORMAL,100.0,20.0,2026-07-02 00:30:00+00:00,2026-07-02 08:45:00+00:00,495.0,binance,gate,22.506479332954356,-23.4933,-0.9868206670456452,-20.986820667045645,-81.46116993047681,23.035516215251796,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 09:00:00+00:00,NORMAL,100.0,20.0,2026-07-02 09:15:00+00:00,2026-07-02 09:30:00+00:00,15.0,binance,gate,16.24605695287773,0.0,16.24605695287773,-3.75394304712227,16.382412841746685,16.382412841746685,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 11:45:00+00:00,NORMAL,100.0,20.0,2026-07-02 12:00:00+00:00,2026-07-02 12:45:00+00:00,45.0,binance,gate,5.342056584038968,0.0,5.342056584038968,-14.657943415961032,-3.0645043904664604,19.14674249129389,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-03 01:00:00+00:00,NORMAL,100.0,20.0,2026-07-03 01:15:00+00:00,2026-07-03 01:30:00+00:00,15.0,binance,gate,14.790369365540457,0.0,14.790369365540457,-5.209630634459543,21.26344361165655,21.26344361165655,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 11:00:00+00:00,NORMAL,100.0,40.0,2026-07-01 11:15:00+00:00,2026-07-02 00:00:00+00:00,765.0,binance,gate,50.85240219762199,20.919199999999996,71.77160219762199,31.771602197621988,-26.85168735000465,53.18132503539741,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 00:15:00+00:00,NORMAL,100.0,40.0,2026-07-02 00:30:00+00:00,2026-07-02 08:45:00+00:00,495.0,binance,gate,22.506479332954356,-23.4933,-0.9868206670456452,-40.98682066704565,-81.46116993047681,23.035516215251796,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 09:00:00+00:00,NORMAL,100.0,40.0,2026-07-02 09:15:00+00:00,2026-07-02 09:30:00+00:00,15.0,binance,gate,16.24605695287773,0.0,16.24605695287773,-23.75394304712227,16.382412841746685,16.382412841746685,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 11:45:00+00:00,NORMAL,100.0,40.0,2026-07-02 12:00:00+00:00,2026-07-02 12:45:00+00:00,45.0,binance,gate,5.342056584038968,0.0,5.342056584038968,-34.65794341596103,-3.0645043904664604,19.14674249129389,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-03 01:00:00+00:00,NORMAL,100.0,40.0,2026-07-03 01:15:00+00:00,2026-07-03 01:30:00+00:00,15.0,binance,gate,14.790369365540457,0.0,14.790369365540457,-25.209630634459543,21.26344361165655,21.26344361165655,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-01 11:00:00+00:00,NORMAL,100.0,80.0,2026-07-01 11:15:00+00:00,2026-07-02 00:00:00+00:00,765.0,binance,gate,50.85240219762199,20.919199999999996,71.77160219762199,-8.228397802378012,-26.85168735000465,53.18132503539741,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 00:15:00+00:00,NORMAL,100.0,80.0,2026-07-02 00:30:00+00:00,2026-07-02 08:45:00+00:00,495.0,binance,gate,22.506479332954356,-23.4933,-0.9868206670456452,-80.98682066704565,-81.46116993047681,23.035516215251796,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 09:00:00+00:00,NORMAL,100.0,80.0,2026-07-02 09:15:00+00:00,2026-07-02 09:30:00+00:00,15.0,binance,gate,16.24605695287773,0.0,16.24605695287773,-63.75394304712227,16.382412841746685,16.382412841746685,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-02 11:45:00+00:00,NORMAL,100.0,80.0,2026-07-02 12:00:00+00:00,2026-07-02 12:45:00+00:00,45.0,binance,gate,5.342056584038968,0.0,5.342056584038968,-74.65794341596103,-3.0645043904664604,19.14674249129389,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-03 01:00:00+00:00,NORMAL,100.0,80.0,2026-07-03 01:15:00+00:00,2026-07-03 01:30:00+00:00,15.0,binance,gate,14.790369365540457,0.0,14.790369365540457,-65.20963063445954,21.26344361165655,21.26344361165655,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-07-02 06:00:00+00:00,TRANSIENT_DISLOCATION,100.0,20.0,2026-07-02 06:15:00+00:00,2026-07-02 06:45:00+00:00,30.0,hyperliquid,bitget,33.60633003392066,0.0,33.60633003392066,13.606330033920663,2.330674444398495,30.11738997391045,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-07-02 06:00:00+00:00,TRANSIENT_DISLOCATION,100.0,40.0,2026-07-02 06:15:00+00:00,2026-07-02 06:45:00+00:00,30.0,hyperliquid,bitget,33.60633003392066,0.0,33.60633003392066,-6.393669966079337,2.330674444398495,30.11738997391045,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/hyperliquid,2026-07-02 06:00:00+00:00,TRANSIENT_DISLOCATION,100.0,80.0,2026-07-02 06:15:00+00:00,2026-07-02 06:45:00+00:00,30.0,hyperliquid,bitget,33.60633003392066,0.0,33.60633003392066,-46.39366996607934,2.330674444398495,30.11738997391045,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-02 00:45:00+00:00,NORMAL,100.0,20.0,2026-07-02 01:00:00+00:00,2026-07-03 03:30:00+00:00,1590.0,hyperliquid,gate,81.25021836342228,0.9932729999999899,82.24349136342227,62.243491363422265,-120.74139440567455,73.43894800892481,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-03 03:30:00+00:00,NORMAL,100.0,20.0,2026-07-03 03:45:00+00:00,2026-07-03 04:00:00+00:00,15.0,hyperliquid,gate,16.298443265503337,0.0,16.298443265503337,-3.7015567344966627,21.084315825918853,21.084315825918853,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-02 00:45:00+00:00,NORMAL,100.0,40.0,2026-07-02 01:00:00+00:00,2026-07-03 03:30:00+00:00,1590.0,hyperliquid,gate,81.25021836342228,0.9932729999999899,82.24349136342227,42.243491363422265,-120.74139440567455,73.43894800892481,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-03 03:30:00+00:00,NORMAL,100.0,40.0,2026-07-03 03:45:00+00:00,2026-07-03 04:00:00+00:00,15.0,hyperliquid,gate,16.298443265503337,0.0,16.298443265503337,-23.701556734496663,21.084315825918853,21.084315825918853,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-02 00:45:00+00:00,NORMAL,100.0,80.0,2026-07-02 01:00:00+00:00,2026-07-03 03:30:00+00:00,1590.0,hyperliquid,gate,81.25021836342228,0.9932729999999899,82.24349136342227,2.2434913634222653,-120.74139440567455,73.43894800892481,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-03 03:30:00+00:00,NORMAL,100.0,80.0,2026-07-03 03:45:00+00:00,2026-07-03 04:00:00+00:00,15.0,hyperliquid,gate,16.298443265503337,0.0,16.298443265503337,-63.70155673449666,21.084315825918853,21.084315825918853,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-01 11:00:00+00:00,NORMAL,100.0,20.0,2026-07-01 11:15:00+00:00,2026-07-02 00:15:00+00:00,780.0,okx,gate,51.96523480106685,-0.5172077209729997,51.44802708009385,31.44802708009385,-45.93643025783245,52.98950171038541,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 00:30:00+00:00,NORMAL,100.0,20.0,2026-07-02 00:45:00+00:00,2026-07-02 06:15:00+00:00,330.0,okx,gate,33.784155831521055,0.0,33.784155831521055,13.784155831521055,-13.25840024633651,39.1575999090199,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 06:15:00+00:00,TRANSIENT_DISLOCATION,100.0,20.0,2026-07-02 06:30:00+00:00,2026-07-02 14:45:00+00:00,495.0,okx,gate,117.8768584993517,-36.093233823821,81.78362467553069,61.78362467553069,10.403857361440672,123.26787483191492,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 18:45:00+00:00,NORMAL,100.0,20.0,2026-07-02 19:00:00+00:00,2026-07-02 19:45:00+00:00,45.0,okx,gate,6.846310823154234,0.0,6.846310823154234,-13.153689176845766,-6.652901044823523,8.906386000679944,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 19:45:00+00:00,NORMAL,100.0,20.0,2026-07-02 20:00:00+00:00,2026-07-02 21:30:00+00:00,90.0,okx,gate,18.65036266798681,0.0,18.65036266798681,-1.3496373320131916,-10.75149258334962,17.736607132735614,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-03 00:45:00+00:00,NORMAL,100.0,20.0,2026-07-03 01:00:00+00:00,2026-07-03 01:30:00+00:00,30.0,okx,gate,1.7881151852727761,0.0,1.7881151852727761,-18.211884814727224,2.7504555145396736,6.363037033301211,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-03 01:30:00+00:00,NORMAL,100.0,20.0,2026-07-03 01:45:00+00:00,2026-07-03 02:15:00+00:00,30.0,okx,gate,14.392641053286859,0.0,14.392641053286859,-5.607358946713141,-3.2922385188394188,16.911962290414586,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-01 11:00:00+00:00,NORMAL,100.0,40.0,2026-07-01 11:15:00+00:00,2026-07-02 00:15:00+00:00,780.0,okx,gate,51.96523480106685,-0.5172077209729997,51.44802708009385,11.448027080093851,-45.93643025783245,52.98950171038541,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 00:30:00+00:00,NORMAL,100.0,40.0,2026-07-02 00:45:00+00:00,2026-07-02 06:15:00+00:00,330.0,okx,gate,33.784155831521055,0.0,33.784155831521055,-6.215844168478945,-13.25840024633651,39.1575999090199,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 06:15:00+00:00,TRANSIENT_DISLOCATION,100.0,40.0,2026-07-02 06:30:00+00:00,2026-07-02 14:45:00+00:00,495.0,okx,gate,117.8768584993517,-36.093233823821,81.78362467553069,41.78362467553069,10.403857361440672,123.26787483191492,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 18:45:00+00:00,NORMAL,100.0,40.0,2026-07-02 19:00:00+00:00,2026-07-02 19:45:00+00:00,45.0,okx,gate,6.846310823154234,0.0,6.846310823154234,-33.153689176845766,-6.652901044823523,8.906386000679944,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 19:45:00+00:00,NORMAL,100.0,40.0,2026-07-02 20:00:00+00:00,2026-07-02 21:30:00+00:00,90.0,okx,gate,18.65036266798681,0.0,18.65036266798681,-21.34963733201319,-10.75149258334962,17.736607132735614,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-03 00:45:00+00:00,NORMAL,100.0,40.0,2026-07-03 01:00:00+00:00,2026-07-03 01:30:00+00:00,30.0,okx,gate,1.7881151852727761,0.0,1.7881151852727761,-38.21188481472723,2.7504555145396736,6.363037033301211,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
