pair,regime,threshold_bps,event_start,event_end,duration_minutes,peak_abs_spread_bps,peak_time,spread_at_end_bps
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-21 01:02:00+00:00,2026-07-21 01:05:00+00:00,4,56.20299198280812,2026-07-21 01:03:00+00:00,51.54006626579912
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 08:56:00+00:00,2026-07-22 08:56:00+00:00,1,51.57962604771189,2026-07-22 08:56:00+00:00,51.57962604771189
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 11:03:00+00:00,2026-07-22 11:09:00+00:00,7,52.956751985877474,2026-07-22 11:06:00+00:00,50.59631369714456
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 11:17:00+00:00,2026-07-22 11:19:00+00:00,3,51.471770950618165,2026-07-22 11:19:00+00:00,51.471770950618165
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 11:24:00+00:00,2026-07-22 11:32:00+00:00,9,65.66946369937905,2026-07-22 11:32:00+00:00,65.66946369937905
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 12:56:00+00:00,2026-07-22 12:56:00+00:00,1,51.34683564937411,2026-07-22 12:56:00+00:00,51.34683564937411
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 20:44:00+00:00,2026-07-22 20:46:00+00:00,3,51.35387488328595,2026-07-22 20:44:00+00:00,50.72774807819878
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 23:14:00+00:00,2026-07-22 23:14:00+00:00,1,52.720620057442225,2026-07-22 23:14:00+00:00,52.720620057442225
gate/hyperliquid,POST_GATE_REGIME,50,2026-07-22 23:43:00+00:00,2026-07-22 23:43:00+00:00,1,53.904144369361276,2026-07-22 23:43:00+00:00,53.904144369361276
gate/okx,GATE_REGIME_20260716_19,20,2026-07-16 18:34:00+00:00,2026-07-18 18:18:00+00:00,2865,207.6481374452712,2026-07-16 19:41:00+00:00,21.11602080319142
gate/okx,GATE_REGIME_20260716_19,20,2026-07-18 18:21:00+00:00,2026-07-18 23:11:00+00:00,291,31.598602001243773,2026-07-18 20:21:00+00:00,21.086702794637525
gate/okx,GATE_REGIME_20260716_19,20,2026-07-18 23:15:00+00:00,2026-07-18 23:34:00+00:00,20,25.044304153975677,2026-07-18 23:21:00+00:00,21.31217132906544
gate/okx,GATE_REGIME_20260716_19,20,2026-07-18 23:39:00+00:00,2026-07-19 00:51:00+00:00,73,28.89948344336606,2026-07-19 00:31:00+00:00,22.32941490898087
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 00:54:00+00:00,2026-07-19 00:59:00+00:00,6,25.05499614704167,2026-07-19 00:58:00+00:00,23.42122031446456
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 01:02:00+00:00,2026-07-19 02:00:00+00:00,59,26.839382262705776,2026-07-19 01:10:00+00:00,21.76840311985074
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:04:00+00:00,2026-07-19 02:08:00+00:00,5,21.30657410907607,2026-07-19 02:06:00+00:00,20.525504442181823
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:11:00+00:00,2026-07-19 02:12:00+00:00,2,21.37605109648848,2026-07-19 02:11:00+00:00,21.291939970466174
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:15:00+00:00,2026-07-19 02:31:00+00:00,17,25.762129669386002,2026-07-19 02:19:00+00:00,21.090236081520608
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:37:00+00:00,2026-07-19 02:39:00+00:00,3,22.667170381564897,2026-07-19 02:37:00+00:00,20.327382356345797
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:46:00+00:00,2026-07-19 02:49:00+00:00,4,21.19325762678439,2026-07-19 02:46:00+00:00,20.58672156459162
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 02:53:00+00:00,2026-07-19 03:07:00+00:00,15,25.069972697770083,2026-07-19 03:02:00+00:00,20.229380603794723
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 03:11:00+00:00,2026-07-19 03:16:00+00:00,6,22.380476678427705,2026-07-19 03:14:00+00:00,21.796401019453405
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 03:20:00+00:00,2026-07-19 03:22:00+00:00,3,20.174704354730615,2026-07-19 03:22:00+00:00,20.174704354730615
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 03:48:00+00:00,2026-07-19 03:51:00+00:00,4,22.370885278499518,2026-07-19 03:50:00+00:00,20.406238478621542
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 04:14:00+00:00,2026-07-19 08:00:00+00:00,227,38.88242735013842,2026-07-19 05:06:00+00:00,20.790108285321317
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 08:04:00+00:00,2026-07-19 09:20:00+00:00,77,38.14388815607037,2026-07-19 09:17:00+00:00,21.270603269619382
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 09:23:00+00:00,2026-07-19 09:24:00+00:00,2,22.749308496571313,2026-07-19 09:23:00+00:00,21.64956239353473
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 09:27:00+00:00,2026-07-19 09:41:00+00:00,15,23.90388123545437,2026-07-19 09:29:00+00:00,23.409869903213725
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 09:45:00+00:00,2026-07-19 10:11:00+00:00,27,27.31457283043054,2026-07-19 10:07:00+00:00,21.329781180052862
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 10:14:00+00:00,2026-07-19 10:22:00+00:00,9,28.559116526266017,2026-07-19 10:14:00+00:00,20.335922436596682
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 10:25:00+00:00,2026-07-19 11:00:00+00:00,36,29.293453715077074,2026-07-19 10:29:00+00:00,21.160987906200262
gate/okx,GATE_REGIME_20260716_19,20,2026-07-19 11:03:00+00:00,2026-07-19 23:59:00+00:00,777,67.35037501913425,2026-07-19 23:50:00+00:00,49.395332992675485
gate/okx,GATE_REGIME_20260716_19,50,2026-07-16 18:34:00+00:00,2026-07-17 21:16:00+00:00,1603,207.6481374452712,2026-07-16 19:41:00+00:00,50.086489556710156
gate/okx,GATE_REGIME_20260716_19,50,2026-07-17 21:22:00+00:00,2026-07-17 21:24:00+00:00,3,52.29387783186964,2026-07-17 21:23:00+00:00,51.37627311179312
gate/okx,GATE_REGIME_20260716_19,50,2026-07-17 21:53:00+00:00,2026-07-17 21:55:00+00:00,3,51.244762992971786,2026-07-17 21:55:00+00:00,51.244762992971786
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 00:02:00+00:00,2026-07-18 00:04:00+00:00,3,52.944209281266325,2026-07-18 00:04:00+00:00,52.944209281266325
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 00:12:00+00:00,2026-07-18 00:12:00+00:00,1,50.42394101089571,2026-07-18 00:12:00+00:00,50.42394101089571
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 00:18:00+00:00,2026-07-18 00:24:00+00:00,7,53.661069759391076,2026-07-18 00:22:00+00:00,52.56025596065483
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 00:44:00+00:00,2026-07-18 00:44:00+00:00,1,50.700144857557675,2026-07-18 00:44:00+00:00,50.700144857557675
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 00:47:00+00:00,2026-07-18 00:58:00+00:00,12,52.511090704501534,2026-07-18 00:50:00+00:00,50.5526776986896
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 01:02:00+00:00,2026-07-18 01:15:00+00:00,14,58.38826043399903,2026-07-18 01:04:00+00:00,50.681707689592805
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 01:37:00+00:00,2026-07-18 01:38:00+00:00,2,50.7755950667779,2026-07-18 01:38:00+00:00,50.7755950667779
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 01:47:00+00:00,2026-07-18 02:07:00+00:00,21,59.26562164483651,2026-07-18 01:55:00+00:00,51.5818431911967
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 02:12:00+00:00,2026-07-18 02:12:00+00:00,1,50.03481804348331,2026-07-18 02:12:00+00:00,50.03481804348331
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 02:17:00+00:00,2026-07-18 02:29:00+00:00,13,53.812121030068546,2026-07-18 02:21:00+00:00,52.058724990764695
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 02:32:00+00:00,2026-07-18 03:04:00+00:00,33,53.85548491444197,2026-07-18 02:32:00+00:00,51.3785430144944
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 03:07:00+00:00,2026-07-18 03:07:00+00:00,1,50.26744860475725,2026-07-18 03:07:00+00:00,50.26744860475725
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 04:11:00+00:00,2026-07-18 04:12:00+00:00,2,51.58377643024811,2026-07-18 04:11:00+00:00,50.624222403364286
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 04:15:00+00:00,2026-07-18 04:15:00+00:00,1,50.93035938969509,2026-07-18 04:15:00+00:00,50.93035938969509
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 04:20:00+00:00,2026-07-18 04:20:00+00:00,1,50.26312963161774,2026-07-18 04:20:00+00:00,50.26312963161774
gate/okx,GATE_REGIME_20260716_19,50,2026-07-18 04:43:00+00:00,2026-07-18 04:43:00+00:00,1,50.27176832019171,2026-07-18 04:43:00+00:00,50.27176832019171
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 22:38:00+00:00,2026-07-19 22:38:00+00:00,1,53.257291426414014,2026-07-19 22:38:00+00:00,53.257291426414014
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 22:45:00+00:00,2026-07-19 22:49:00+00:00,5,56.73117955669329,2026-07-19 22:48:00+00:00,51.405272807951086
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 22:57:00+00:00,2026-07-19 22:57:00+00:00,1,54.425230978875206,2026-07-19 22:57:00+00:00,54.425230978875206
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 23:02:00+00:00,2026-07-19 23:02:00+00:00,1,51.63004633249979,2026-07-19 23:02:00+00:00,51.63004633249979
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 23:10:00+00:00,2026-07-19 23:17:00+00:00,8,60.537717371951715,2026-07-19 23:13:00+00:00,54.26728548923444
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 23:22:00+00:00,2026-07-19 23:23:00+00:00,2,57.105983475535794,2026-07-19 23:22:00+00:00,50.826670937344964
gate/okx,GATE_REGIME_20260716_19,50,2026-07-19 23:29:00+00:00,2026-07-19 23:57:00+00:00,29,67.35037501913425,2026-07-19 23:50:00+00:00,53.17970307999121
gate/okx,GATE_REGIME_20260716_19,100,2026-07-16 18:34:00+00:00,2026-07-17 13:37:00+00:00,1144,207.6481374452712,2026-07-16 19:41:00+00:00,112.42644998598976
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 13:42:00+00:00,2026-07-17 13:42:00+00:00,1,102.95953909176544,2026-07-17 13:42:00+00:00,102.95953909176544
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 14:09:00+00:00,2026-07-17 14:33:00+00:00,25,122.28969719735274,2026-07-17 14:14:00+00:00,103.51975579092495
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 14:42:00+00:00,2026-07-17 14:46:00+00:00,5,118.17848240608348,2026-07-17 14:46:00+00:00,118.17848240608348
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 14:53:00+00:00,2026-07-17 15:07:00+00:00,15,118.41448512073795,2026-07-17 15:01:00+00:00,111.0489390091668
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:13:00+00:00,2026-07-17 15:15:00+00:00,3,103.2161044464964,2026-07-17 15:13:00+00:00,100.71751603393746
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:21:00+00:00,2026-07-17 15:26:00+00:00,6,114.376866684768,2026-07-17 15:23:00+00:00,103.16050910601157
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:34:00+00:00,2026-07-17 15:35:00+00:00,2,104.24919728118094,2026-07-17 15:34:00+00:00,102.7470032124076
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:38:00+00:00,2026-07-17 15:44:00+00:00,7,104.85960004144724,2026-07-17 15:41:00+00:00,102.83436706317212
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:48:00+00:00,2026-07-17 15:52:00+00:00,5,108.03477627867491,2026-07-17 15:52:00+00:00,108.03477627867491
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 15:57:00+00:00,2026-07-17 15:58:00+00:00,2,105.36713862364137,2026-07-17 15:57:00+00:00,100.61008241464219
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 16:14:00+00:00,2026-07-17 16:14:00+00:00,1,103.164874581458,2026-07-17 16:14:00+00:00,103.164874581458
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 16:21:00+00:00,2026-07-17 16:26:00+00:00,6,110.44561971337532,2026-07-17 16:23:00+00:00,105.30795483941054
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 16:37:00+00:00,2026-07-17 17:05:00+00:00,29,129.01291378455932,2026-07-17 16:40:00+00:00,106.02013560715093
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 17:08:00+00:00,2026-07-17 18:20:00+00:00,73,124.17622004195599,2026-07-17 17:56:00+00:00,103.45488217638496
gate/okx,GATE_REGIME_20260716_19,100,2026-07-17 18:40:00+00:00,2026-07-17 18:43:00+00:00,4,107.24426125073335,2026-07-17 18:42:00+00:00,105.48496480315535
gate/okx,POST_GATE_REGIME,20,2026-07-20 00:00:00+00:00,2026-07-20 00:18:00+00:00,19,57.60320574362286,2026-07-20 00:03:00+00:00,26.187358647779668
gate/okx,POST_GATE_REGIME,20,2026-07-20 00:21:00+00:00,2026-07-20 00:56:00+00:00,36,52.448522013325174,2026-07-20 00:21:00+00:00,45.5874936964203
gate/okx,POST_GATE_REGIME,20,2026-07-20 00:59:00+00:00,2026-07-20 01:28:00+00:00,30,36.59577928678892,2026-07-20 01:03:00+00:00,21.964141326779103
gate/okx,POST_GATE_REGIME,20,2026-07-20 01:31:00+00:00,2026-07-20 01:33:00+00:00,3,23.162831431063196,2026-07-20 01:31:00+00:00,20.408835050528474
gate/okx,POST_GATE_REGIME,20,2026-07-20 01:37:00+00:00,2026-07-20 01:43:00+00:00,7,26.779901151863182,2026-07-20 01:37:00+00:00,25.26350665755486
gate/okx,POST_GATE_REGIME,20,2026-07-20 01:46:00+00:00,2026-07-20 02:33:00+00:00,48,42.73290266579964,2026-07-20 01:59:00+00:00,32.04265730502306
gate/okx,POST_GATE_REGIME,20,2026-07-20 02:36:00+00:00,2026-07-20 02:39:00+00:00,4,32.14646160491326,2026-07-20 02:38:00+00:00,26.624511190615237
gate/okx,POST_GATE_REGIME,20,2026-07-20 02:42:00+00:00,2026-07-20 02:46:00+00:00,5,24.615029986704666,2026-07-20 02:42:00+00:00,22.685557549134856
gate/okx,POST_GATE_REGIME,20,2026-07-20 02:50:00+00:00,2026-07-20 03:01:00+00:00,12,27.23836884394206,2026-07-20 02:59:00+00:00,23.735387643538235
gate/okx,POST_GATE_REGIME,20,2026-07-20 03:04:00+00:00,2026-07-20 03:57:00+00:00,54,41.00205010250573,2026-07-20 03:31:00+00:00,25.873435091155347
gate/okx,POST_GATE_REGIME,20,2026-07-20 04:00:00+00:00,2026-07-20 05:48:00+00:00,109,49.02082147012993,2026-07-20 04:01:00+00:00,21.82442169447385
gate/okx,POST_GATE_REGIME,20,2026-07-20 05:51:00+00:00,2026-07-20 05:51:00+00:00,1,20.47832710381543,2026-07-20 05:51:00+00:00,20.47832710381543
gate/okx,POST_GATE_REGIME,20,2026-07-20 05:58:00+00:00,2026-07-20 05:58:00+00:00,1,21.703294427553995,2026-07-20 05:58:00+00:00,21.703294427553995
gate/okx,POST_GATE_REGIME,20,2026-07-20 06:08:00+00:00,2026-07-20 06:14:00+00:00,7,29.33445879594993,2026-07-20 06:10:00+00:00,20.79036936438491
gate/okx,POST_GATE_REGIME,20,2026-07-20 06:17:00+00:00,2026-07-20 06:17:00+00:00,1,22.739861811609142,2026-07-20 06:17:00+00:00,22.739861811609142
gate/okx,POST_GATE_REGIME,20,2026-07-20 06:20:00+00:00,2026-07-20 06:29:00+00:00,10,32.621776083794366,2026-07-20 06:24:00+00:00,22.207789486915114
gate/okx,POST_GATE_REGIME,20,2026-07-20 06:44:00+00:00,2026-07-20 06:44:00+00:00,1,21.536643719386216,2026-07-20 06:44:00+00:00,21.536643719386216
gate/okx,POST_GATE_REGIME,20,2026-07-20 06:47:00+00:00,2026-07-20 07:56:00+00:00,70,31.549690762951414,2026-07-20 07:19:00+00:00,20.75980900975711
gate/okx,POST_GATE_REGIME,20,2026-07-20 08:07:00+00:00,2026-07-20 08:10:00+00:00,4,23.37712758707507,2026-07-20 08:07:00+00:00,20.474547165761425
gate/okx,POST_GATE_REGIME,20,2026-07-20 08:15:00+00:00,2026-07-20 08:18:00+00:00,4,21.800240950032222,2026-07-20 08:18:00+00:00,21.800240950032222
gate/okx,POST_GATE_REGIME,20,2026-07-20 08:37:00+00:00,2026-07-20 08:37:00+00:00,1,24.99193141287152,2026-07-20 08:37:00+00:00,24.99193141287152
gate/okx,POST_GATE_REGIME,20,2026-07-20 12:51:00+00:00,2026-07-20 12:55:00+00:00,5,20.93089974584025,2026-07-20 12:51:00+00:00,20.24045662470145
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:07:00+00:00,2026-07-20 13:07:00+00:00,1,20.37307693856247,2026-07-20 13:07:00+00:00,20.37307693856247
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:12:00+00:00,2026-07-20 13:17:00+00:00,6,23.812971633602327,2026-07-20 13:12:00+00:00,20.60826584662898
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:20:00+00:00,2026-07-20 13:32:00+00:00,13,33.88429082124872,2026-07-20 13:31:00+00:00,20.88364423623448
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:36:00+00:00,2026-07-20 13:38:00+00:00,3,28.709214367509762,2026-07-20 13:38:00+00:00,28.709214367509762
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:42:00+00:00,2026-07-20 13:42:00+00:00,1,20.02323982453538,2026-07-20 13:42:00+00:00,20.02323982453538
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:46:00+00:00,2026-07-20 13:52:00+00:00,7,32.3599660990832,2026-07-20 13:50:00+00:00,29.407092730095247
gate/okx,POST_GATE_REGIME,20,2026-07-20 13:56:00+00:00,2026-07-20 14:14:00+00:00,19,35.71355267749132,2026-07-20 14:10:00+00:00,20.282470503844674
gate/okx,POST_GATE_REGIME,20,2026-07-20 14:18:00+00:00,2026-07-20 14:21:00+00:00,4,27.416607817886884,2026-07-20 14:21:00+00:00,27.416607817886884
gate/okx,POST_GATE_REGIME,20,2026-07-20 14:32:00+00:00,2026-07-20 14:32:00+00:00,1,22.474037547284127,2026-07-20 14:32:00+00:00,22.474037547284127
gate/okx,POST_GATE_REGIME,20,2026-07-20 14:45:00+00:00,2026-07-20 14:45:00+00:00,1,21.17687616452239,2026-07-20 14:45:00+00:00,21.17687616452239
gate/okx,POST_GATE_REGIME,20,2026-07-20 14:48:00+00:00,2026-07-20 14:50:00+00:00,3,27.30696410082907,2026-07-20 14:48:00+00:00,22.250607771231167
gate/okx,POST_GATE_REGIME,20,2026-07-20 14:53:00+00:00,2026-07-20 14:56:00+00:00,4,26.341702571432737,2026-07-20 14:56:00+00:00,26.341702571432737
gate/okx,POST_GATE_REGIME,20,2026-07-20 17:13:00+00:00,2026-07-20 17:13:00+00:00,1,20.153963062081264,2026-07-20 17:13:00+00:00,20.153963062081264
gate/okx,POST_GATE_REGIME,20,2026-07-20 23:03:00+00:00,2026-07-20 23:03:00+00:00,1,26.877260510336207,2026-07-20 23:03:00+00:00,26.877260510336207
gate/okx,POST_GATE_REGIME,20,2026-07-21 00:00:00+00:00,2026-07-21 00:00:00+00:00,1,44.2472324568921,2026-07-21 00:00:00+00:00,44.2472324568921
gate/okx,POST_GATE_REGIME,20,2026-07-21 05:37:00+00:00,2026-07-21 05:37:00+00:00,1,22.04159256474206,2026-07-21 05:37:00+00:00,22.04159256474206
gate/okx,POST_GATE_REGIME,20,2026-07-21 05:46:00+00:00,2026-07-21 05:48:00+00:00,3,22.85786850376289,2026-07-21 05:48:00+00:00,22.85786850376289
gate/okx,POST_GATE_REGIME,20,2026-07-21 05:51:00+00:00,2026-07-21 05:51:00+00:00,1,23.587160934561854,2026-07-21 05:51:00+00:00,23.587160934561854
gate/okx,POST_GATE_REGIME,20,2026-07-21 05:55:00+00:00,2026-07-21 05:56:00+00:00,2,21.092428614068975,2026-07-21 05:55:00+00:00,20.155588395798176
gate/okx,POST_GATE_REGIME,20,2026-07-21 06:05:00+00:00,2026-07-21 06:15:00+00:00,11,26.57344869584394,2026-07-21 06:07:00+00:00,24.063183725981272
gate/okx,POST_GATE_REGIME,20,2026-07-21 07:14:00+00:00,2026-07-21 07:17:00+00:00,4,21.622652908724003,2026-07-21 07:15:00+00:00,20.368867459142482
gate/okx,POST_GATE_REGIME,20,2026-07-21 07:20:00+00:00,2026-07-21 07:20:00+00:00,1,26.00676812222371,2026-07-21 07:20:00+00:00,26.00676812222371
gate/okx,POST_GATE_REGIME,20,2026-07-21 07:24:00+00:00,2026-07-21 07:25:00+00:00,2,20.437131962640102,2026-07-21 07:24:00+00:00,20.198325288462016
gate/okx,POST_GATE_REGIME,20,2026-07-21 07:36:00+00:00,2026-07-21 07:45:00+00:00,10,24.82613746677826,2026-07-21 07:39:00+00:00,20.42249026740655
gate/okx,POST_GATE_REGIME,20,2026-07-21 07:48:00+00:00,2026-07-21 07:54:00+00:00,7,25.166849843106053,2026-07-21 07:50:00+00:00,20.772068332941238
gate/okx,POST_GATE_REGIME,20,2026-07-21 08:08:00+00:00,2026-07-21 08:08:00+00:00,1,20.52253532244168,2026-07-21 08:08:00+00:00,20.52253532244168
gate/okx,POST_GATE_REGIME,20,2026-07-21 09:03:00+00:00,2026-07-21 09:05:00+00:00,3,20.539940741089715,2026-07-21 09:03:00+00:00,20.464384100747022
gate/okx,POST_GATE_REGIME,20,2026-07-21 09:08:00+00:00,2026-07-21 09:12:00+00:00,5,23.40213455833238,2026-07-21 09:10:00+00:00,22.636479435901226
gate/okx,POST_GATE_REGIME,20,2026-07-21 09:17:00+00:00,2026-07-21 09:17:00+00:00,1,23.877350796108484,2026-07-21 09:17:00+00:00,23.877350796108484
gate/okx,POST_GATE_REGIME,20,2026-07-21 09:20:00+00:00,2026-07-21 09:22:00+00:00,3,23.389233864775793,2026-07-21 09:20:00+00:00,21.740500346587616
gate/okx,POST_GATE_REGIME,20,2026-07-21 09:29:00+00:00,2026-07-21 09:34:00+00:00,6,21.606617618067617,2026-07-21 09:32:00+00:00,20.430620688566492
gate/okx,POST_GATE_REGIME,20,2026-07-21 10:46:00+00:00,2026-07-21 10:47:00+00:00,2,21.068995040499388,2026-07-21 10:47:00+00:00,21.068995040499388
gate/okx,POST_GATE_REGIME,20,2026-07-21 11:18:00+00:00,2026-07-21 11:20:00+00:00,3,22.176461270394064,2026-07-21 11:18:00+00:00,21.31782177825546
gate/okx,POST_GATE_REGIME,20,2026-07-21 11:23:00+00:00,2026-07-21 11:27:00+00:00,5,22.361607815460722,2026-07-21 11:26:00+00:00,21.005489170283898
gate/okx,POST_GATE_REGIME,20,2026-07-21 11:46:00+00:00,2026-07-21 11:46:00+00:00,1,20.132241192145916,2026-07-21 11:46:00+00:00,20.132241192145916
gate/okx,POST_GATE_REGIME,20,2026-07-21 11:57:00+00:00,2026-07-21 12:06:00+00:00,10,26.30453040074743,2026-07-21 12:02:00+00:00,24.06053123120242
gate/okx,POST_GATE_REGIME,20,2026-07-21 12:09:00+00:00,2026-07-21 12:10:00+00:00,2,22.84305085147569,2026-07-21 12:10:00+00:00,22.84305085147569
gate/okx,POST_GATE_REGIME,20,2026-07-21 12:14:00+00:00,2026-07-21 12:37:00+00:00,24,26.87637661914172,2026-07-21 12:34:00+00:00,20.50695090254552
gate/okx,POST_GATE_REGIME,20,2026-07-21 12:41:00+00:00,2026-07-21 12:43:00+00:00,3,22.662664254616296,2026-07-21 12:43:00+00:00,22.662664254616296
gate/okx,POST_GATE_REGIME,20,2026-07-21 12:52:00+00:00,2026-07-21 12:52:00+00:00,1,20.639018816301878,2026-07-21 12:52:00+00:00,20.639018816301878
gate/okx,POST_GATE_REGIME,20,2026-07-21 12:56:00+00:00,2026-07-21 12:56:00+00:00,1,20.47746490565675,2026-07-21 12:56:00+00:00,20.47746490565675
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:00:00+00:00,2026-07-21 13:00:00+00:00,1,21.339656194426542,2026-07-21 13:00:00+00:00,21.339656194426542
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:04:00+00:00,2026-07-21 13:05:00+00:00,2,21.27230527735096,2026-07-21 13:04:00+00:00,21.18811568078731
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:08:00+00:00,2026-07-21 13:18:00+00:00,11,22.23110059770943,2026-07-21 13:14:00+00:00,20.41123092380541
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:40:00+00:00,2026-07-21 13:47:00+00:00,8,24.83773461114936,2026-07-21 13:44:00+00:00,20.251699696225643
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:53:00+00:00,2026-07-21 13:54:00+00:00,2,23.579197214219207,2026-07-21 13:54:00+00:00,23.579197214219207
gate/okx,POST_GATE_REGIME,20,2026-07-21 13:57:00+00:00,2026-07-21 13:58:00+00:00,2,29.929240399003874,2026-07-21 13:57:00+00:00,24.055734324722376
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:02:00+00:00,2026-07-21 14:12:00+00:00,11,33.149736809985946,2026-07-21 14:10:00+00:00,24.667499391169194
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:15:00+00:00,2026-07-21 14:16:00+00:00,2,27.744265464676932,2026-07-21 14:16:00+00:00,27.744265464676932
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:21:00+00:00,2026-07-21 14:24:00+00:00,4,26.05970254375508,2026-07-21 14:24:00+00:00,26.05970254375508
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:29:00+00:00,2026-07-21 14:29:00+00:00,1,20.70893053165784,2026-07-21 14:29:00+00:00,20.70893053165784
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:33:00+00:00,2026-07-21 14:33:00+00:00,1,20.359160456605604,2026-07-21 14:33:00+00:00,20.359160456605604
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:36:00+00:00,2026-07-21 14:41:00+00:00,6,25.20459283691702,2026-07-21 14:37:00+00:00,21.315824276701257
gate/okx,POST_GATE_REGIME,20,2026-07-21 14:46:00+00:00,2026-07-21 14:52:00+00:00,7,24.6421255971057,2026-07-21 14:47:00+00:00,21.3853840620565
gate/okx,POST_GATE_REGIME,20,2026-07-21 15:01:00+00:00,2026-07-21 15:05:00+00:00,5,25.450198588670457,2026-07-21 15:04:00+00:00,25.284060250067064
gate/okx,POST_GATE_REGIME,20,2026-07-21 15:08:00+00:00,2026-07-21 15:23:00+00:00,16,32.14370852269718,2026-07-21 15:11:00+00:00,21.61879373285745
gate/okx,POST_GATE_REGIME,20,2026-07-21 15:29:00+00:00,2026-07-21 15:34:00+00:00,6,23.41920374707232,2026-07-21 15:34:00+00:00,23.41920374707232
gate/okx,POST_GATE_REGIME,20,2026-07-21 15:37:00+00:00,2026-07-21 16:00:00+00:00,24,32.563188091177274,2026-07-21 15:56:00+00:00,22.591177062219142
